IndividuID,Continent,Age,Sexe,EducationAnnees,Travaille,AccesInternet,TailleMenage,RevenuMensuel,DepensesMensuelles
5096,Antarctique,25.0,Femme,6.0,Oui,0.0,5.0,3884.4,3189.0
5097,Asie,25.0,Homme,9.0,Oui,1.0,3.0,,
5098,Oceanie,43.0,Femme,13.0,Non,0.0,3.0,4735.3,3253.9
5099,Asie,32.0,Homme,14.0,Non,1.0,5.0,5159.7,3089.2
5100,Afrique,46.0,Homme,13.0,Oui,0.0,4.0,4823.7,3508.1
5101,Oceanie,25.0,Femme,9.0,Oui,0.0,2.0,4858.0,3715.7
5102,Oceanie,46.0,Femme,6.0,Non,0.0,3.0,3696.7,2576.1
5103,Europe,33.0,Homme,11.0,Non,0.0,3.0,4495.6,3073.0
5104,Oceanie,24.0,Homme,13.0,Non,0.0,4.0,4530.6,3629.7
5105,Antarctique,31.0,Femme,8.0,Non,0.0,2.0,3717.4,2872.9
5106,Asie,28.0,Homme,9.0,,0.0,6.0,3642.4,2663.5
5107,AmeriqueDuSud,40.0,Homme,10.0,Non,0.0,4.0,3837.3,2973.9
5108,Asie,36.0,Femme,11.0,Oui,0.0,5.0,4516.1,3124.8
5109,Antarctique,43.0,Femme,13.0,Non,0.0,5.0,5365.8,3820.1
5110,Oceanie,44.0,Homme,13.0,Oui,0.0,3.0,,
5111,AmeriqueDuNord,35.0,Femme,11.0,Oui,1.0,4.0,5105.0,3667.8
5112,Asie,28.0,Femme,10.0,Non,0.0,3.0,,
5113,Antarctique,,Homme,13.0,Non,0.0,4.0,4760.6,3266.9
5114,AmeriqueDuNord,33.0,Femme,13.0,Non,1.0,3.0,5347.3,3872.2
5115,AmeriqueDuNord,39.0,Femme,8.0,Non,,5.0,3668.0,2540.2
5116,AmeriqueDuNord,40.0,Homme,,Oui,1.0,6.0,2812.4,2350.2
5117,Afrique,40.0,Femme,11.0,Oui,1.0,5.0,4370.4,2975.1
5118,Europe,44.0,Femme,7.0,Oui,1.0,3.0,4954.6,3008.5
5119,Oceanie,47.0,Femme,10.0,Non,,3.0,4612.2,3617.3
5120,Afrique,32.0,Homme,11.0,Non,1.0,,3943.9,2978.4
5121,Europe,33.0,Homme,11.0,Oui,1.0,3.0,6115.5,4725.4
5122,AmeriqueDuNord,32.0,Homme,12.0,Oui,1.0,3.0,5680.5,4478.0
5123,Afrique,24.0,Femme,10.0,Oui,1.0,3.0,,
5124,Asie,32.0,Homme,13.0,Non,0.0,5.0,4069.8,2909.3
5125,Europe,25.0,Femme,10.0,Non,0.0,2.0,4311.1,3281.3
5126,Afrique,28.0,Homme,7.0,Oui,,5.0,2994.5,1658.0
5127,Antarctique,45.0,Femme,13.0,Non,0.0,5.0,5168.3,4000.8
5128,AmeriqueDuSud,42.0,Femme,12.0,,1.0,3.0,4301.3,2714.8
5129,AmeriqueDuNord,23.0,Femme,11.0,Oui,0.0,3.0,4891.3,3528.7
5130,AmeriqueDuSud,39.0,Femme,,Oui,0.0,5.0,1827.7,1111.2
5131,AmeriqueDuNord,23.0,Homme,7.0,Non,0.0,3.0,3149.2,2020.5
5132,AmeriqueDuSud,31.0,Homme,9.0,Oui,0.0,5.0,3764.2,2787.7
5133,Oceanie,28.0,Femme,11.0,Oui,0.0,3.0,4792.2,3450.0
5134,AmeriqueDuNord,29.0,Homme,10.0,Non,,4.0,4319.7,2687.5
5135,Oceanie,27.0,Femme,9.0,Oui,0.0,2.0,4726.7,3061.0
5136,Afrique,26.0,Homme,8.0,Oui,0.0,5.0,3377.7,2349.1
5137,Antarctique,45.0,Homme,9.0,Non,1.0,5.0,4519.0,2769.1
5138,Oceanie,32.0,Femme,13.0,Oui,1.0,5.0,6167.7,4047.7
5139,Oceanie,,Homme,8.0,,1.0,2.0,3980.6,3142.4
5140,Afrique,36.0,Femme,8.0,Oui,1.0,2.0,3737.4,2630.1
5141,Antarctique,29.0,Femme,14.0,Oui,1.0,5.0,5977.4,3983.4
5142,Asie,27.0,Femme,12.0,Oui,,5.0,4376.8,2834.6
5143,Antarctique,24.0,Femme,7.0,Oui,0.0,4.0,,
5144,Antarctique,27.0,Femme,8.0,Non,0.0,3.0,4388.9,3460.8
5145,AmeriqueDuSud,31.0,Homme,11.0,Oui,0.0,4.0,4142.3,3039.5
5146,AmeriqueDuSud,35.0,Homme,11.0,Non,0.0,5.0,4236.0,3479.3
5147,Afrique,47.0,Femme,10.0,Oui,1.0,5.0,4429.1,2765.7
5148,Oceanie,25.0,Femme,12.0,Oui,0.0,5.0,,
5149,AmeriqueDuSud,26.0,Homme,7.0,Oui,1.0,6.0,3896.0,2441.6
5150,AmeriqueDuSud,24.0,Homme,9.0,Oui,0.0,5.0,4185.3,2863.8
5151,Afrique,39.0,Homme,7.0,Non,0.0,3.0,2777.5,2256.9
5152,Europe,29.0,Femme,,Oui,1.0,3.0,3155.0,2080.4
5153,AmeriqueDuNord,31.0,Homme,11.0,Oui,1.0,3.0,5726.5,3541.6
5154,Europe,38.0,Femme,7.0,Non,1.0,4.0,4035.8,3000.1
5155,Asie,24.0,Homme,10.0,Non,1.0,5.0,4397.1,3589.1
5156,Asie,34.0,Homme,10.0,Oui,0.0,4.0,4623.1,3212.5
5157,Oceanie,36.0,Homme,13.0,Non,0.0,3.0,4472.1,2678.9
5158,Antarctique,26.0,Homme,6.0,Oui,,4.0,4285.5,2877.3
5159,Afrique,47.0,Homme,13.0,Oui,0.0,5.0,4330.2,2978.5
5160,Afrique,25.0,Femme,7.0,Non,1.0,,2701.7,1584.4
5161,Afrique,25.0,Femme,6.0,Non,0.0,4.0,1979.1,1175.4
5162,Antarctique,46.0,Homme,12.0,Oui,0.0,,6119.4,3806.8
5163,Europe,46.0,Femme,8.0,Non,0.0,5.0,,
5164,Antarctique,45.0,Femme,8.0,,1.0,5.0,4005.6,2913.0
5165,Europe,40.0,Femme,8.0,Oui,1.0,4.0,5172.9,3918.4
5166,Europe,46.0,Femme,9.0,Oui,0.0,6.0,4803.5,3545.4
5167,AmeriqueDuSud,41.0,Femme,8.0,Non,1.0,3.0,3544.8,2159.6
5168,Afrique,26.0,Homme,6.0,Oui,1.0,6.0,3404.0,2723.6
5169,Oceanie,31.0,Homme,11.0,Non,,5.0,4018.9,3041.6
5170,Europe,31.0,Femme,9.0,Oui,1.0,5.0,5108.4,3556.5
5171,Oceanie,42.0,Femme,10.0,Non,0.0,2.0,4572.2,3424.3
5172,Antarctique,27.0,Femme,10.0,Oui,1.0,5.0,5611.6,3841.3
5173,Asie,41.0,Femme,8.0,Oui,0.0,,4623.3,2977.2
5174,Antarctique,42.0,Homme,7.0,Non,1.0,6.0,4174.8,2873.3
5175,Afrique,31.0,Femme,12.0,Oui,,3.0,4158.8,2799.5
5176,AmeriqueDuSud,26.0,Homme,9.0,Non,1.0,5.0,,
5177,AmeriqueDuNord,23.0,Femme,9.0,Non,0.0,5.0,3305.6,2190.5
5178,Antarctique,28.0,Homme,10.0,Oui,0.0,3.0,5175.9,3666.7
5179,Europe,32.0,Homme,12.0,Oui,0.0,,5891.6,4042.8
5180,Asie,40.0,Femme,12.0,Oui,1.0,,5158.9,3948.8
5181,Europe,26.0,Femme,6.0,Oui,0.0,5.0,4467.8,2880.2
5182,AmeriqueDuSud,46.0,Femme,8.0,Oui,0.0,2.0,3587.3,2550.6
5183,Asie,32.0,Femme,10.0,Non,1.0,5.0,4004.5,2782.5
5184,Antarctique,28.0,Homme,11.0,Non,0.0,3.0,4377.2,2852.4
5185,Oceanie,32.0,Homme,12.0,Oui,0.0,2.0,5702.1,4015.8
5186,Europe,37.0,Homme,,Non,1.0,6.0,2282.8,1588.1
5187,Europe,40.0,Homme,12.0,Oui,0.0,4.0,5475.8,3728.0
5188,AmeriqueDuNord,40.0,Homme,7.0,Oui,0.0,5.0,4311.0,3393.3
5189,Europe,27.0,Femme,12.0,Non,1.0,5.0,5058.0,3447.9
5190,AmeriqueDuNord,38.0,Homme,14.0,Non,0.0,5.0,5176.8,4142.3
5191,Oceanie,45.0,Homme,10.0,Oui,0.0,3.0,4753.5,3449.4
5192,Antarctique,25.0,Femme,10.0,Non,1.0,3.0,4919.8,3700.0
5193,Asie,39.0,Homme,10.0,Non,1.0,4.0,4713.5,3220.3
5194,Europe,,Femme,14.0,Oui,1.0,5.0,5047.0,3684.0
5195,Antarctique,41.0,Homme,12.0,Non,0.0,5.0,5225.1,3836.5
5196,Antarctique,24.0,Femme,6.0,Oui,0.0,4.0,4130.8,2408.2
5197,Antarctique,26.0,Homme,11.0,Non,0.0,4.0,4318.8,2693.3
5198,Antarctique,32.0,Femme,8.0,Oui,1.0,5.0,5322.0,4186.0
5199,Europe,32.0,Femme,7.0,Oui,1.0,3.0,4645.0,2848.5
5200,AmeriqueDuNord,43.0,Femme,13.0,Non,1.0,2.0,,
5201,Oceanie,27.0,Homme,10.0,Oui,0.0,5.0,5248.9,3170.9
5202,Afrique,33.0,Femme,9.0,Non,0.0,2.0,3060.4,1725.9
5203,Oceanie,40.0,Homme,9.0,Oui,1.0,5.0,4981.8,3188.4
5204,Asie,46.0,Femme,7.0,Oui,1.0,4.0,4029.3,2478.0
5205,Afrique,27.0,Femme,8.0,Non,0.0,5.0,2042.0,1320.8
5206,Antarctique,23.0,Femme,11.0,Non,0.0,,4816.9,3667.1
5207,AmeriqueDuNord,39.0,Homme,8.0,Non,0.0,3.0,3994.3,2810.1
5208,Asie,42.0,Homme,7.0,Oui,0.0,6.0,4432.5,3679.8
5209,Europe,,Femme,13.0,Non,0.0,3.0,3785.4,2557.2
5210,Afrique,43.0,Homme,12.0,Non,1.0,4.0,4267.4,2566.4
5211,AmeriqueDuSud,41.0,Femme,14.0,Oui,0.0,5.0,4675.9,2788.9
5212,Europe,45.0,Femme,,Oui,0.0,5.0,2881.4,1939.3
5213,AmeriqueDuSud,33.0,Femme,8.0,Non,0.0,4.0,2790.0,1918.2
5214,Antarctique,46.0,Femme,,Non,1.0,5.0,2720.2,2122.8
5215,Europe,43.0,Homme,14.0,Non,0.0,5.0,5439.6,3519.2
5216,Europe,45.0,Homme,10.0,Oui,0.0,5.0,4857.2,3483.8
5217,Antarctique,38.0,Homme,10.0,Non,0.0,4.0,4307.9,2709.8
5218,Asie,43.0,Femme,12.0,Oui,1.0,2.0,5109.1,3731.3
5219,Asie,26.0,Femme,8.0,Non,0.0,6.0,2716.1,1746.2
5220,Oceanie,31.0,Femme,10.0,Non,1.0,5.0,4500.2,3254.9
5221,Antarctique,37.0,Homme,12.0,Oui,,6.0,5510.1,4213.1
5222,Oceanie,28.0,Femme,8.0,Oui,,4.0,4719.9,3811.9
5223,Afrique,25.0,Femme,11.0,Oui,1.0,4.0,4626.4,3413.8
5224,AmeriqueDuNord,43.0,Femme,7.0,Non,0.0,4.0,3454.8,2430.2
5225,Oceanie,25.0,Femme,9.0,Non,0.0,4.0,3351.2,1942.5
5226,Oceanie,32.0,Homme,13.0,Non,0.0,5.0,4857.8,3627.7
5227,AmeriqueDuNord,,Homme,13.0,Non,0.0,5.0,3909.3,2847.4
5228,Europe,34.0,Homme,8.0,Oui,0.0,4.0,5143.0,3225.0
5229,Asie,39.0,Homme,9.0,Non,0.0,6.0,3398.8,2440.6
5230,Afrique,44.0,Femme,11.0,Oui,1.0,4.0,4323.1,3258.5
5231,AmeriqueDuSud,33.0,Homme,7.0,Non,0.0,2.0,3241.4,2483.9
5232,Afrique,29.0,Homme,9.0,Oui,0.0,4.0,4197.5,3091.4
5233,Antarctique,28.0,Homme,13.0,Oui,1.0,2.0,6612.5,5362.9
5234,Afrique,24.0,Femme,11.0,Oui,,4.0,4117.2,2819.6
5235,Europe,27.0,Homme,,Non,0.0,2.0,2503.2,1640.0
5236,AmeriqueDuNord,32.0,Homme,8.0,Non,0.0,5.0,3765.4,3115.9
5237,AmeriqueDuNord,45.0,Homme,12.0,Non,0.0,2.0,,
5238,AmeriqueDuNord,23.0,Homme,,Oui,0.0,5.0,3238.4,2403.8
5239,AmeriqueDuSud,,Femme,11.0,Non,0.0,3.0,3308.7,2021.1
5240,AmeriqueDuSud,28.0,Homme,9.0,Oui,1.0,3.0,4763.3,3232.7
5241,Europe,,Homme,9.0,Oui,1.0,5.0,4172.8,3314.4
5242,Oceanie,37.0,Femme,9.0,Non,1.0,2.0,4352.1,3293.3
5243,Asie,36.0,Homme,13.0,Oui,1.0,5.0,5302.8,3370.6
5244,AmeriqueDuSud,40.0,Homme,10.0,Oui,0.0,6.0,4377.0,2562.8
5245,Oceanie,23.0,Homme,8.0,Non,0.0,2.0,3926.5,2657.0
5246,AmeriqueDuNord,41.0,Homme,,Oui,1.0,4.0,2966.4,1832.4
5247,Afrique,26.0,Femme,7.0,Non,0.0,3.0,2271.3,1780.8
5248,Asie,35.0,Femme,13.0,Non,0.0,4.0,4291.2,3487.5
5249,Afrique,37.0,Homme,13.0,Oui,0.0,5.0,4871.1,3573.5
5250,Asie,36.0,Femme,,Non,0.0,6.0,2067.5,1470.5
5251,AmeriqueDuNord,41.0,Femme,8.0,Non,0.0,5.0,3678.1,2596.8
5252,Afrique,26.0,Homme,8.0,Oui,0.0,5.0,3810.6,2443.1
5253,AmeriqueDuNord,40.0,Femme,11.0,Non,,3.0,3775.5,2650.3
5254,Antarctique,34.0,Homme,12.0,Oui,1.0,5.0,6164.5,4077.1
5255,Afrique,,Homme,12.0,Oui,1.0,3.0,3873.0,2773.3
5256,AmeriqueDuSud,39.0,Femme,13.0,Oui,1.0,3.0,5647.8,3917.3
5257,Europe,39.0,Femme,13.0,Oui,1.0,6.0,5423.0,4446.1
5258,AmeriqueDuNord,,Homme,13.0,Oui,0.0,6.0,4828.2,3606.8
5259,Europe,42.0,Femme,6.0,Non,1.0,3.0,4257.2,2769.8
5260,Oceanie,31.0,Femme,10.0,Oui,1.0,2.0,,
5261,Asie,40.0,Homme,13.0,Non,0.0,3.0,4993.9,3139.3
5262,AmeriqueDuNord,34.0,Homme,10.0,Oui,0.0,5.0,4742.5,3655.6
5263,Europe,40.0,Homme,12.0,Oui,0.0,2.0,6115.2,3653.2
5264,AmeriqueDuNord,26.0,Femme,7.0,Oui,0.0,5.0,3842.5,2189.8
5265,Asie,45.0,Femme,11.0,Non,0.0,4.0,3509.1,2483.5
5266,Antarctique,37.0,Femme,11.0,Oui,1.0,2.0,5470.5,4240.8
5267,Antarctique,29.0,Homme,9.0,Oui,0.0,2.0,5334.1,3604.5
5268,AmeriqueDuNord,46.0,Femme,10.0,Oui,0.0,3.0,4543.1,2907.1
5269,Antarctique,43.0,Homme,12.0,Oui,0.0,2.0,5899.7,4580.1
5270,Antarctique,,Femme,10.0,Oui,0.0,5.0,4465.6,3084.8
5271,AmeriqueDuSud,30.0,Homme,7.0,Oui,1.0,2.0,4308.4,3416.9
5272,Afrique,39.0,Femme,11.0,Oui,0.0,5.0,3773.8,2243.2
5273,Oceanie,39.0,Femme,9.0,Non,1.0,4.0,3845.9,2677.2
5274,AmeriqueDuNord,43.0,Homme,14.0,Oui,1.0,4.0,5940.5,4767.2
5275,Europe,28.0,Femme,13.0,Non,0.0,4.0,5140.2,3804.7
5276,AmeriqueDuNord,31.0,Femme,8.0,Oui,1.0,5.0,4210.7,2471.9
5277,Oceanie,37.0,Homme,7.0,Non,1.0,3.0,4261.2,2951.6
5278,Oceanie,36.0,Homme,12.0,Oui,0.0,5.0,,
5279,Antarctique,27.0,Femme,6.0,Oui,0.0,4.0,,
5280,Oceanie,28.0,Homme,8.0,Oui,0.0,3.0,4282.9,3320.0
5281,AmeriqueDuSud,46.0,Femme,8.0,Non,0.0,4.0,2911.2,2206.2
5282,AmeriqueDuNord,32.0,Homme,8.0,Non,,4.0,3621.3,3045.1
5283,AmeriqueDuNord,23.0,Homme,13.0,Non,0.0,3.0,4537.5,3363.3
5284,AmeriqueDuSud,28.0,Homme,9.0,,1.0,4.0,4026.8,2753.7
5285,AmeriqueDuSud,37.0,Homme,10.0,Non,0.0,5.0,3576.7,2624.9
5286,AmeriqueDuSud,25.0,Femme,13.0,Non,0.0,3.0,3836.4,2267.0
5287,AmeriqueDuSud,43.0,Homme,9.0,Non,1.0,3.0,3457.1,2401.4
5288,Asie,42.0,Homme,11.0,Non,0.0,,4017.7,2446.4
5289,Europe,45.0,Homme,12.0,Oui,0.0,4.0,6025.7,4540.2
5290,AmeriqueDuNord,32.0,Femme,8.0,Non,1.0,3.0,3486.7,2326.7
5291,Antarctique,26.0,Homme,6.0,Oui,1.0,5.0,5145.6,3296.6
5292,Afrique,28.0,Homme,8.0,Oui,1.0,4.0,3442.9,2537.3
5293,Europe,,Homme,9.0,Non,0.0,5.0,3487.5,2212.5
5294,Oceanie,47.0,Femme,10.0,Non,1.0,5.0,4120.6,2798.4
5295,Asie,32.0,Homme,14.0,,0.0,2.0,4392.6,3114.6
5296,Oceanie,40.0,Femme,7.0,Non,1.0,6.0,3459.9,2725.5
5297,Europe,37.0,Homme,13.0,Oui,1.0,3.0,6336.8,4189.9
5298,Asie,44.0,Homme,14.0,Non,1.0,3.0,4687.0,3438.5
5299,Europe,36.0,Homme,6.0,Oui,1.0,2.0,4986.4,3984.7
5300,Asie,24.0,Homme,8.0,Oui,0.0,4.0,3853.9,2739.4
5301,Asie,38.0,Homme,7.0,Non,0.0,5.0,3531.1,2226.1
5302,Asie,33.0,Femme,9.0,Oui,1.0,2.0,4680.7,3122.1
5303,Oceanie,26.0,Homme,13.0,Non,1.0,3.0,5551.0,3785.7
5304,AmeriqueDuSud,30.0,Femme,13.0,Non,0.0,5.0,3490.1,2452.6
5305,Antarctique,24.0,Homme,11.0,Oui,1.0,4.0,6031.4,4480.0
5306,Europe,33.0,Femme,12.0,Non,0.0,4.0,4388.3,3098.5
5307,AmeriqueDuNord,46.0,Femme,7.0,Oui,0.0,5.0,4012.6,3170.6
5308,Antarctique,31.0,Homme,7.0,Non,1.0,6.0,4023.9,2498.6
5309,AmeriqueDuNord,25.0,Homme,7.0,,1.0,3.0,3842.3,2917.0
5310,Afrique,45.0,Femme,13.0,Non,0.0,,3456.8,2192.9
5311,AmeriqueDuNord,43.0,Homme,13.0,Oui,1.0,4.0,6217.5,4331.4
5312,AmeriqueDuNord,39.0,Femme,8.0,Non,1.0,3.0,4187.9,2884.6
5313,Antarctique,35.0,Homme,13.0,Non,,4.0,5058.2,3712.2
5314,AmeriqueDuNord,26.0,Homme,11.0,Non,0.0,5.0,3830.8,2652.4
5315,Asie,32.0,Homme,9.0,Oui,0.0,,4703.1,3448.9
5316,Antarctique,46.0,Homme,,Oui,0.0,4.0,3861.4,2562.8
5317,Afrique,28.0,Homme,13.0,Oui,1.0,3.0,5224.5,4160.5
5318,AmeriqueDuSud,26.0,Femme,13.0,Oui,0.0,4.0,5043.6,3812.1
5319,Antarctique,43.0,Homme,13.0,Oui,1.0,2.0,6409.9,4423.6
5320,Oceanie,39.0,Femme,11.0,Oui,1.0,5.0,4959.8,3284.4
5321,Asie,46.0,Femme,12.0,Non,0.0,4.0,4095.7,3142.4
5322,Europe,,Homme,13.0,Non,0.0,3.0,,
5323,Oceanie,35.0,Homme,6.0,Non,0.0,5.0,3244.2,1911.1
5324,Asie,29.0,Homme,11.0,Non,1.0,3.0,4190.6,3079.1
5325,Asie,36.0,Femme,8.0,Non,0.0,5.0,3623.7,2353.3
5326,Europe,34.0,Femme,9.0,,0.0,6.0,3485.0,2330.3
5327,Afrique,34.0,Femme,9.0,Non,1.0,4.0,2821.8,2035.1
5328,AmeriqueDuNord,47.0,Homme,7.0,Non,1.0,3.0,3840.4,2462.9
5329,Oceanie,27.0,Femme,7.0,Oui,1.0,5.0,4066.7,2974.8
5330,Asie,43.0,Homme,8.0,Oui,0.0,2.0,4228.1,3219.0
5331,Europe,29.0,Femme,11.0,Non,1.0,2.0,4770.1,3409.3
5332,Asie,36.0,Homme,9.0,Non,1.0,4.0,3688.6,2489.0
5333,Antarctique,27.0,Homme,8.0,Non,,3.0,4141.7,2773.1
5334,Europe,24.0,Femme,8.0,,1.0,6.0,4327.8,3373.7
5335,AmeriqueDuNord,29.0,Femme,12.0,Oui,1.0,3.0,5445.4,4200.0
5336,AmeriqueDuNord,27.0,Homme,9.0,Non,0.0,5.0,3673.6,2192.9
5337,Afrique,26.0,Femme,13.0,Non,0.0,3.0,3298.5,2598.8
5338,Oceanie,,Femme,13.0,Non,1.0,,4049.2,3068.7
5339,Europe,,Homme,14.0,Oui,,3.0,5014.4,3778.3
5340,Antarctique,26.0,Femme,10.0,Oui,1.0,4.0,5299.4,3367.1
5341,AmeriqueDuSud,38.0,Femme,13.0,Non,1.0,6.0,4318.9,3249.0
5342,Antarctique,45.0,Homme,14.0,Oui,0.0,4.0,6656.1,4592.9
5343,Afrique,33.0,Femme,,,1.0,3.0,859.5,509.1
5344,Oceanie,27.0,Femme,13.0,Non,1.0,5.0,5088.0,3738.2
5345,Europe,38.0,Femme,12.0,Oui,1.0,3.0,5410.6,3896.1
5346,Europe,47.0,Femme,,Oui,1.0,5.0,3792.8,3055.7
5347,AmeriqueDuSud,33.0,Femme,11.0,Non,1.0,3.0,4489.6,3335.6
5348,Asie,35.0,Femme,9.0,Non,1.0,3.0,3689.9,2718.3
5349,Europe,37.0,Femme,,Non,1.0,4.0,2628.5,1942.3
5350,Antarctique,41.0,Homme,11.0,Non,0.0,3.0,4717.4,3123.9
5351,Europe,33.0,Homme,11.0,Non,1.0,3.0,4636.8,3468.9
5352,AmeriqueDuNord,28.0,Femme,14.0,Non,0.0,3.0,4606.8,2922.1
5353,Afrique,29.0,Femme,11.0,Non,1.0,5.0,3273.9,2552.9
5354,Oceanie,32.0,Femme,14.0,Non,0.0,4.0,4390.3,3469.1
5355,AmeriqueDuSud,34.0,Femme,14.0,Non,0.0,4.0,3988.5,2833.5
5356,Asie,35.0,Homme,14.0,Oui,,4.0,,
5357,AmeriqueDuNord,40.0,Homme,,Oui,1.0,6.0,2809.7,1622.7
5358,Europe,40.0,Homme,9.0,Oui,0.0,5.0,4805.5,2744.4
5359,Asie,44.0,Homme,11.0,Non,,4.0,,
5360,Oceanie,24.0,Homme,9.0,Non,,4.0,4142.8,2914.9
5361,AmeriqueDuSud,45.0,Femme,9.0,Non,0.0,5.0,3697.3,2841.8
5362,Afrique,43.0,Homme,,Non,0.0,4.0,1478.6,844.6
5363,Afrique,35.0,Homme,14.0,Non,1.0,5.0,4061.2,2953.5
5364,Afrique,38.0,Femme,6.0,Non,0.0,3.0,2212.1,1661.6
5365,AmeriqueDuNord,36.0,Femme,8.0,Oui,0.0,3.0,4438.0,2786.9
5366,Europe,26.0,Femme,13.0,Non,0.0,6.0,4972.5,3377.6
5367,Europe,43.0,Femme,8.0,Oui,0.0,6.0,4236.0,3437.2
5368,Afrique,46.0,Homme,13.0,Oui,1.0,5.0,5229.6,4059.6
5369,Asie,34.0,Homme,11.0,Non,1.0,3.0,4361.0,3023.8
5370,AmeriqueDuSud,37.0,Femme,8.0,Non,1.0,3.0,3083.5,2217.9
5371,Asie,45.0,Homme,8.0,Oui,1.0,4.0,4697.6,2977.2
5372,Oceanie,33.0,Femme,8.0,Non,1.0,6.0,3934.3,2883.3
5373,Afrique,34.0,Femme,,Oui,1.0,4.0,2379.6,1793.9
5374,Antarctique,45.0,Homme,8.0,Oui,0.0,2.0,5077.5,3856.4
5375,AmeriqueDuNord,33.0,Homme,11.0,Oui,0.0,5.0,5470.8,3318.2
5376,Oceanie,36.0,Homme,11.0,Non,0.0,2.0,4644.1,3415.7
5377,AmeriqueDuNord,25.0,Femme,7.0,Oui,1.0,4.0,4578.4,3000.0
5378,AmeriqueDuSud,42.0,Homme,14.0,Non,0.0,5.0,4234.9,3269.9
5379,Asie,39.0,Femme,12.0,Non,0.0,6.0,3724.8,2679.1
5380,Oceanie,37.0,Homme,13.0,Non,1.0,2.0,5315.3,4001.5
5381,Europe,43.0,Homme,7.0,Non,0.0,5.0,3734.7,3053.1
5382,AmeriqueDuNord,26.0,Femme,9.0,Non,1.0,4.0,4231.2,3334.9
5383,Antarctique,23.0,Femme,13.0,Non,1.0,2.0,,
5384,AmeriqueDuSud,34.0,Homme,13.0,Oui,1.0,3.0,5082.6,3279.5
5385,Antarctique,33.0,Femme,13.0,Non,1.0,4.0,5629.9,4366.7
5386,AmeriqueDuNord,29.0,Femme,9.0,Non,0.0,4.0,3717.0,2787.4
5387,Oceanie,35.0,Femme,12.0,Non,0.0,,,
5388,Europe,32.0,Homme,13.0,Oui,1.0,5.0,5988.1,4163.5
5389,Afrique,,Homme,11.0,Non,0.0,4.0,2866.8,2216.9
5390,Oceanie,39.0,Femme,10.0,Oui,0.0,2.0,4980.6,3788.5
5391,AmeriqueDuSud,34.0,Homme,11.0,Oui,1.0,,4797.8,3506.1
5392,Europe,36.0,Homme,7.0,Non,0.0,,4397.3,2608.1
5393,AmeriqueDuSud,29.0,Homme,10.0,Non,1.0,4.0,4196.5,2989.8
5394,Asie,35.0,Femme,14.0,Non,1.0,4.0,4924.8,3414.9
5395,Antarctique,24.0,Femme,11.0,Non,1.0,5.0,5090.8,3546.2
5396,Oceanie,29.0,Femme,11.0,Oui,0.0,3.0,4791.1,3813.4
5397,AmeriqueDuNord,28.0,Homme,13.0,Oui,1.0,4.0,6277.0,3761.1
5398,Antarctique,42.0,Homme,14.0,Non,1.0,4.0,,
5399,Antarctique,37.0,Homme,13.0,Oui,0.0,3.0,5670.3,3740.3
5400,Asie,45.0,Homme,9.0,Oui,1.0,3.0,5221.4,3396.7
5401,Afrique,42.0,Homme,,Non,0.0,4.0,1188.0,676.6
5402,Europe,32.0,Homme,11.0,Non,0.0,4.0,4172.4,2922.0
5403,AmeriqueDuSud,32.0,Femme,12.0,,1.0,5.0,3906.4,2834.1
5404,AmeriqueDuSud,27.0,Femme,9.0,Oui,1.0,2.0,4429.6,3409.6
5405,Antarctique,31.0,Homme,11.0,Oui,1.0,4.0,5524.6,3943.7
5406,Europe,35.0,Homme,13.0,Non,1.0,2.0,5421.2,4141.3
5407,AmeriqueDuNord,37.0,Homme,7.0,Non,1.0,3.0,3733.2,2784.8
5408,AmeriqueDuNord,29.0,Femme,12.0,Oui,,,5517.4,3398.8
5409,AmeriqueDuNord,26.0,Femme,11.0,Non,1.0,4.0,4021.9,2645.2
5410,AmeriqueDuSud,33.0,Femme,7.0,Non,,2.0,3176.5,1862.5
5411,Europe,28.0,Femme,9.0,Oui,1.0,4.0,5028.0,3442.0
5412,Oceanie,47.0,Femme,12.0,Oui,1.0,4.0,5316.8,3475.5
5413,Europe,44.0,Homme,9.0,Oui,1.0,6.0,5242.1,3752.4
5414,Asie,42.0,Homme,9.0,Oui,1.0,3.0,4650.3,3050.8
5415,Antarctique,36.0,Homme,9.0,Oui,1.0,5.0,5078.0,3306.0
5416,Asie,38.0,Femme,14.0,Non,1.0,5.0,4800.3,3605.9
5417,Europe,39.0,Femme,,Oui,0.0,4.0,2628.5,1888.6
5418,Europe,32.0,Homme,10.0,Non,1.0,6.0,4483.5,2686.6
5419,Antarctique,37.0,Femme,7.0,Non,0.0,5.0,,
5420,Europe,42.0,Femme,8.0,Oui,1.0,4.0,4982.7,3787.3
5421,Europe,45.0,Femme,13.0,Non,1.0,4.0,4860.5,2961.1
5422,Afrique,26.0,Homme,12.0,Oui,0.0,6.0,4482.7,3585.7
5423,AmeriqueDuSud,45.0,Femme,11.0,Non,1.0,2.0,4080.0,2410.3
5424,Europe,33.0,Femme,12.0,Non,0.0,,5070.9,3608.2
5425,Antarctique,45.0,Femme,8.0,Oui,1.0,5.0,5170.5,2998.5
5426,AmeriqueDuNord,35.0,Femme,13.0,Oui,1.0,5.0,5978.1,4245.8
5427,AmeriqueDuNord,41.0,Homme,13.0,Oui,0.0,4.0,5455.3,4084.9
